recv_time,scenario,notes,topic,payload_time,battery_voltage,battery_soc,battery_capacity_ah,solar_voltage,solar_current,solar_power,solar_energy_wh,estimator_available_current
2026-07-13T05:39:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:39:00Z,3.980,72.497,100.0,24.00,0.192,4.612,50.159,0.000
2026-07-13T05:40:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:40:00Z,3.400,0.000,100.0,24.00,0.192,4.616,50.236,0.000
2026-07-13T05:40:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:40:00Z,3.980,72.487,100.0,24.00,0.192,4.616,50.236,0.000
2026-07-13T05:41:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:41:00Z,3.400,0.000,100.0,24.00,0.192,4.619,50.313,0.000
2026-07-13T05:41:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:41:00Z,3.980,72.476,100.0,24.00,0.192,4.619,50.313,0.000
2026-07-13T05:42:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:42:00Z,3.400,0.000,100.0,24.00,0.193,4.623,50.390,0.000
2026-07-13T05:42:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:42:00Z,3.980,72.466,100.0,24.00,0.193,4.623,50.390,0.000
2026-07-13T05:43:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:43:00Z,3.400,0.000,100.0,24.00,0.193,4.626,50.467,0.000
2026-07-13T05:43:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:43:00Z,3.980,72.456,100.0,24.00,0.193,4.626,50.467,0.000
2026-07-13T05:44:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:44:00Z,3.400,0.000,100.0,24.00,0.193,4.630,50.545,0.000
2026-07-13T05:44:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:44:00Z,3.980,72.446,100.0,24.00,0.193,4.630,50.545,0.000
2026-07-13T05:45:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:45:00Z,3.400,0.000,100.0,24.00,0.193,4.633,50.622,0.000
2026-07-13T05:45:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:45:00Z,3.979,72.435,100.0,24.00,0.193,4.633,50.622,0.000
2026-07-13T05:46:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:46:00Z,3.400,0.000,100.0,24.00,0.193,4.637,50.699,0.000
2026-07-13T05:46:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:46:00Z,3.979,72.425,100.0,24.00,0.193,4.637,50.699,0.000
2026-07-13T05:47:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:47:00Z,3.400,0.000,100.0,24.00,0.193,4.640,50.776,0.000
2026-07-13T05:47:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:47:00Z,3.979,72.415,100.0,24.00,0.193,4.640,50.776,0.000
2026-07-13T05:48:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:48:00Z,3.400,0.000,100.0,24.00,0.193,4.644,50.854,0.000
2026-07-13T05:48:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:48:00Z,3.979,72.405,100.0,24.00,0.193,4.644,50.854,0.000
2026-07-13T05:49:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:49:00Z,3.400,0.000,100.0,24.00,0.194,4.647,50.931,0.000
2026-07-13T05:49:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:49:00Z,3.979,72.394,100.0,24.00,0.194,4.647,50.931,0.000
2026-07-13T05:50:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:50:00Z,3.400,0.000,100.0,24.00,0.194,4.651,51.009,0.000
2026-07-13T05:50:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:50:00Z,3.979,72.384,100.0,24.00,0.194,4.651,51.009,0.000
2026-07-13T05:51:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:51:00Z,3.400,0.000,100.0,24.00,0.194,4.654,51.086,0.000
2026-07-13T05:51:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:51:00Z,3.979,72.374,100.0,24.00,0.194,4.654,51.086,0.000
2026-07-13T05:52:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:52:00Z,3.400,0.000,100.0,24.00,0.194,4.658,51.164,0.000
2026-07-13T05:52:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:52:00Z,3.979,72.364,100.0,24.00,0.194,4.658,51.164,0.000
2026-07-13T05:53:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:53:00Z,3.400,0.000,100.0,24.00,0.194,4.661,51.242,0.000
2026-07-13T05:53:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:53:00Z,3.979,72.353,100.0,24.00,0.194,4.661,51.242,0.000
2026-07-13T05:54:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:54:00Z,3.400,0.000,100.0,24.00,0.194,4.665,51.319,0.000
2026-07-13T05:54:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:54:00Z,3.979,72.343,100.0,24.00,0.194,4.665,51.319,0.000
2026-07-13T05:55:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:55:00Z,3.400,0.000,100.0,24.00,0.195,4.668,51.397,0.000
2026-07-13T05:55:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:55:00Z,3.979,72.333,100.0,24.00,0.195,4.668,51.397,0.000
2026-07-13T05:56:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:56:00Z,3.400,0.000,100.0,24.00,0.195,4.672,51.475,0.000
2026-07-13T05:56:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:56:00Z,3.979,72.323,100.0,24.00,0.195,4.672,51.475,0.000
2026-07-13T05:57:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:57:00Z,3.400,0.000,100.0,24.00,0.195,4.675,51.553,0.000
2026-07-13T05:57:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:57:00Z,3.978,72.312,100.0,24.00,0.195,4.675,51.553,0.000
2026-07-13T05:58:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:58:00Z,3.400,0.000,100.0,24.00,0.195,4.679,51.631,0.000
2026-07-13T05:58:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:58:00Z,3.978,72.302,100.0,24.00,0.195,4.679,51.631,0.000
2026-07-13T05:59:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T05:59:00Z,3.400,0.000,100.0,24.00,0.195,4.682,51.709,0.000
2026-07-13T05:59:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T05:59:00Z,3.978,72.292,100.0,24.00,0.195,4.682,51.709,0.000
2026-07-13T06:00:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:00:00Z,3.400,0.000,100.0,24.00,0.195,4.686,51.787,0.000
2026-07-13T06:00:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:00:00Z,3.978,72.282,100.0,24.00,0.195,4.686,51.787,0.000
2026-07-13T06:01:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:01:00Z,3.400,0.000,100.0,24.00,0.195,4.689,51.865,0.000
2026-07-13T06:01:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:01:00Z,3.978,72.272,100.0,24.00,0.195,4.689,51.865,0.000
2026-07-13T06:02:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:02:00Z,3.400,0.000,100.0,24.00,0.196,4.693,51.943,0.000
2026-07-13T06:02:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:02:00Z,3.978,72.261,100.0,24.00,0.196,4.693,51.943,0.000
2026-07-13T06:03:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:03:00Z,3.400,0.000,100.0,24.00,0.196,4.696,52.022,0.000
2026-07-13T06:03:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:03:00Z,3.978,72.251,100.0,24.00,0.196,4.696,52.022,0.000
2026-07-13T06:04:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:04:00Z,3.400,0.000,100.0,24.00,0.196,4.700,52.100,0.000
2026-07-13T06:04:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:04:00Z,3.978,72.241,100.0,24.00,0.196,4.700,52.100,0.000
2026-07-13T06:05:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:05:00Z,3.400,0.000,100.0,24.00,0.196,4.703,52.178,0.000
2026-07-13T06:05:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:05:00Z,3.978,72.231,100.0,24.00,0.196,4.703,52.178,0.000
2026-07-13T06:06:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:06:00Z,3.400,0.000,100.0,24.00,0.196,4.707,52.257,0.000
2026-07-13T06:06:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:06:00Z,3.978,72.221,100.0,24.00,0.196,4.707,52.257,0.000
2026-07-13T06:07:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:07:00Z,3.400,0.000,100.0,24.00,0.196,4.710,52.335,0.000
2026-07-13T06:07:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:07:00Z,3.978,72.210,100.0,24.00,0.196,4.710,52.335,0.000
2026-07-13T06:08:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:08:00Z,3.400,0.000,100.0,24.00,0.196,4.714,52.414,0.000
2026-07-13T06:08:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:08:00Z,3.978,72.200,100.0,24.00,0.196,4.714,52.414,0.000
2026-07-13T06:09:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:09:00Z,3.400,0.000,100.0,24.00,0.197,4.717,52.493,0.000
2026-07-13T06:09:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:09:00Z,3.978,72.190,100.0,24.00,0.197,4.717,52.493,0.000
2026-07-13T06:10:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:10:00Z,3.400,0.000,100.0,24.00,0.197,4.721,52.571,0.000
2026-07-13T06:10:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:10:00Z,3.977,72.180,100.0,24.00,0.197,4.721,52.571,0.000
2026-07-13T06:11:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:11:00Z,3.400,0.000,100.0,24.00,0.197,4.724,52.650,0.000
2026-07-13T06:11:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:11:00Z,3.977,72.170,100.0,24.00,0.197,4.724,52.650,0.000
2026-07-13T06:12:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:12:00Z,3.400,0.000,100.0,24.00,0.197,4.728,52.729,0.000
2026-07-13T06:12:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:12:00Z,3.977,72.160,100.0,24.00,0.197,4.728,52.729,0.000
2026-07-13T06:13:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:13:00Z,3.400,0.000,100.0,24.00,0.197,4.731,52.808,0.000
2026-07-13T06:13:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:13:00Z,3.977,72.150,100.0,24.00,0.197,4.731,52.808,0.000
2026-07-13T06:14:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:14:00Z,3.400,0.000,100.0,24.00,0.197,4.735,52.887,0.000
2026-07-13T06:14:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:14:00Z,3.977,72.139,100.0,24.00,0.197,4.735,52.887,0.000
2026-07-13T06:15:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:15:00Z,3.400,0.000,100.0,24.00,0.197,4.738,52.965,0.000
2026-07-13T06:15:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:15:00Z,3.977,72.129,100.0,24.00,0.197,4.738,52.965,0.000
2026-07-13T06:16:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:16:00Z,3.400,0.000,100.0,24.00,0.198,4.742,53.045,0.000
2026-07-13T06:16:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:16:00Z,3.977,72.119,100.0,24.00,0.198,4.742,53.045,0.000
2026-07-13T06:17:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:17:00Z,3.400,0.000,100.0,24.00,0.198,4.745,53.124,0.000
2026-07-13T06:17:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:17:00Z,3.977,72.109,100.0,24.00,0.198,4.745,53.124,0.000
2026-07-13T06:18:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:18:00Z,3.400,0.000,100.0,24.00,0.198,4.749,53.203,0.000
2026-07-13T06:18:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:18:00Z,3.977,72.099,100.0,24.00,0.198,4.749,53.203,0.000
2026-07-13T06:19:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:19:00Z,3.400,0.000,100.0,24.00,0.198,4.752,53.282,0.000
2026-07-13T06:19:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:19:00Z,3.977,72.089,100.0,24.00,0.198,4.752,53.282,0.000
2026-07-13T06:20:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:20:00Z,3.400,0.000,100.0,24.00,0.198,4.756,53.361,0.000
2026-07-13T06:20:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:20:00Z,3.977,72.079,100.0,24.00,0.198,4.756,53.361,0.000
2026-07-13T06:21:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:21:00Z,3.400,0.000,100.0,24.00,0.198,4.759,53.441,0.000
2026-07-13T06:21:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:21:00Z,3.977,72.069,100.0,24.00,0.198,4.759,53.441,0.000
2026-07-13T06:22:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:22:00Z,3.400,0.000,100.0,24.00,0.198,4.763,53.520,0.000
2026-07-13T06:22:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:22:00Z,3.976,72.059,100.0,24.00,0.198,4.763,53.520,0.000
2026-07-13T06:23:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:23:00Z,3.400,0.000,100.0,24.00,0.199,4.766,53.599,0.000
2026-07-13T06:23:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:23:00Z,3.976,72.048,100.0,24.00,0.199,4.766,53.599,0.000
2026-07-13T06:24:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:24:00Z,3.400,0.000,100.0,24.00,0.199,4.770,53.679,0.000
2026-07-13T06:24:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:24:00Z,3.976,72.038,100.0,24.00,0.199,4.770,53.679,0.000
2026-07-13T06:25:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:25:00Z,3.400,0.000,100.0,24.00,0.199,4.773,53.758,0.000
2026-07-13T06:25:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:25:00Z,3.976,72.028,100.0,24.00,0.199,4.773,53.758,0.000
2026-07-13T06:26:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:26:00Z,3.400,0.000,100.0,24.00,0.199,4.777,53.838,0.000
2026-07-13T06:26:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:26:00Z,3.976,72.018,100.0,24.00,0.199,4.777,53.838,0.000
2026-07-13T06:27:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:27:00Z,3.400,0.000,100.0,24.00,0.199,4.780,53.918,0.000
2026-07-13T06:27:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:27:00Z,3.976,72.008,100.0,24.00,0.199,4.780,53.918,0.000
2026-07-13T06:28:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:28:00Z,3.400,0.000,100.0,24.00,0.199,4.784,53.997,0.000
2026-07-13T06:28:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:28:00Z,3.976,71.998,100.0,24.00,0.199,4.784,53.997,0.000
2026-07-13T06:29:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:29:00Z,3.400,0.000,100.0,24.00,0.199,4.787,54.077,0.000
2026-07-13T06:29:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:29:00Z,3.976,71.988,100.0,24.00,0.199,4.787,54.077,0.000
2026-07-13T06:30:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:30:00Z,3.400,0.000,100.0,24.00,0.200,4.791,54.157,0.000
2026-07-13T06:30:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:30:00Z,3.976,71.978,100.0,24.00,0.200,4.791,54.157,0.000
2026-07-13T06:31:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:31:00Z,3.400,0.000,100.0,24.00,0.200,4.794,54.237,0.000
2026-07-13T06:31:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:31:00Z,3.976,71.968,100.0,24.00,0.200,4.794,54.237,0.000
2026-07-13T06:32:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:32:00Z,3.400,0.000,100.0,24.00,0.200,4.798,54.317,0.000
2026-07-13T06:32:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:32:00Z,3.976,71.958,100.0,24.00,0.200,4.798,54.317,0.000
2026-07-13T06:33:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:33:00Z,3.400,0.000,100.0,24.00,0.200,4.801,54.397,0.000
2026-07-13T06:33:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:33:00Z,3.976,71.948,100.0,24.00,0.200,4.801,54.397,0.000
2026-07-13T06:34:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:34:00Z,3.400,0.000,100.0,24.00,0.200,4.805,54.477,0.000
2026-07-13T06:34:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:34:00Z,3.976,71.938,100.0,24.00,0.200,4.805,54.477,0.000
2026-07-13T06:35:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:35:00Z,3.400,0.000,100.0,24.00,0.200,4.808,54.557,0.000
2026-07-13T06:35:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:35:00Z,3.975,71.928,100.0,24.00,0.200,4.808,54.557,0.000
2026-07-13T06:36:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:36:00Z,3.400,0.000,100.0,24.00,0.200,4.812,54.637,0.000
2026-07-13T06:36:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:36:00Z,3.975,71.918,100.0,24.00,0.200,4.812,54.637,0.000
2026-07-13T06:37:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:37:00Z,3.400,0.000,100.0,24.00,0.201,4.815,54.718,0.000
2026-07-13T06:37:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:37:00Z,3.975,71.908,100.0,24.00,0.201,4.815,54.718,0.000
2026-07-13T06:38:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:38:00Z,3.400,0.000,100.0,24.00,0.201,4.819,54.798,0.000
2026-07-13T06:38:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:38:00Z,3.975,71.898,100.0,24.00,0.201,4.819,54.798,0.000
2026-07-13T06:39:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:39:00Z,3.400,0.000,100.0,24.00,0.201,4.822,54.878,0.000
2026-07-13T06:39:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:39:00Z,3.975,71.888,100.0,24.00,0.201,4.822,54.878,0.000
2026-07-13T06:40:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:40:00Z,3.400,0.000,100.0,24.00,0.201,4.826,54.959,0.000
2026-07-13T06:40:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:40:00Z,3.975,71.878,100.0,24.00,0.201,4.826,54.959,0.000
2026-07-13T06:41:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:41:00Z,3.400,0.000,100.0,24.00,0.201,4.829,55.039,0.000
2026-07-13T06:41:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:41:00Z,3.975,71.868,100.0,24.00,0.201,4.829,55.039,0.000
2026-07-13T06:42:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:42:00Z,3.400,0.000,100.0,24.00,0.201,4.833,55.120,0.000
2026-07-13T06:42:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:42:00Z,3.975,71.858,100.0,24.00,0.201,4.833,55.120,0.000
2026-07-13T06:43:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:43:00Z,3.400,0.000,100.0,24.00,0.202,4.836,55.200,0.000
2026-07-13T06:43:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:43:00Z,3.975,71.848,100.0,24.00,0.202,4.836,55.200,0.000
2026-07-13T06:44:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:44:00Z,3.400,0.000,100.0,24.00,0.202,4.840,55.281,0.000
2026-07-13T06:44:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:44:00Z,3.975,71.838,100.0,24.00,0.202,4.840,55.281,0.000
2026-07-13T06:45:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:45:00Z,3.400,0.000,100.0,24.00,0.202,4.843,55.362,0.000
2026-07-13T06:45:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:45:00Z,3.975,71.828,100.0,24.00,0.202,4.843,55.362,0.000
2026-07-13T06:46:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:46:00Z,3.400,0.000,100.0,24.00,0.202,4.847,55.442,0.000
2026-07-13T06:46:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:46:00Z,3.975,71.818,100.0,24.00,0.202,4.847,55.442,0.000
2026-07-13T06:47:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:47:00Z,3.400,0.000,100.0,24.00,0.202,4.850,55.523,0.000
2026-07-13T06:47:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:47:00Z,3.974,71.808,100.0,24.00,0.202,4.850,55.523,0.000
2026-07-13T06:48:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:48:00Z,3.400,0.000,100.0,24.00,0.202,4.854,55.604,0.000
2026-07-13T06:48:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:48:00Z,3.974,71.798,100.0,24.00,0.202,4.854,55.604,0.000
2026-07-13T06:49:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:49:00Z,3.400,0.000,100.0,24.00,0.202,4.857,55.685,0.000
2026-07-13T06:49:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:49:00Z,3.974,71.788,100.0,24.00,0.202,4.857,55.685,0.000
2026-07-13T06:50:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:50:00Z,3.400,0.000,100.0,24.00,0.203,4.861,55.766,0.000
2026-07-13T06:50:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:50:00Z,3.974,71.778,100.0,24.00,0.203,4.861,55.766,0.000
2026-07-13T06:51:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:51:00Z,3.400,0.000,100.0,24.00,0.203,4.864,55.847,0.000
2026-07-13T06:51:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:51:00Z,3.974,71.768,100.0,24.00,0.203,4.864,55.847,0.000
2026-07-13T06:52:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:52:00Z,3.400,0.000,100.0,24.00,0.203,4.868,55.928,0.000
2026-07-13T06:52:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:52:00Z,3.974,71.758,100.0,24.00,0.203,4.868,55.928,0.000
2026-07-13T06:53:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:53:00Z,3.400,0.000,100.0,24.00,0.203,4.871,56.010,0.000
2026-07-13T06:53:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:53:00Z,3.974,71.748,100.0,24.00,0.203,4.871,56.010,0.000
2026-07-13T06:54:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:54:00Z,3.400,0.000,100.0,24.00,0.203,4.875,56.091,0.000
2026-07-13T06:54:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:54:00Z,3.974,71.738,100.0,24.00,0.203,4.875,56.091,0.000
2026-07-13T06:55:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:55:00Z,3.400,0.000,100.0,24.00,0.203,4.878,56.172,0.000
2026-07-13T06:55:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:55:00Z,3.974,71.728,100.0,24.00,0.203,4.878,56.172,0.000
2026-07-13T06:56:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:56:00Z,3.400,0.000,100.0,24.00,0.203,4.882,56.253,0.000
2026-07-13T06:56:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:56:00Z,3.974,71.718,100.0,24.00,0.203,4.882,56.253,0.000
2026-07-13T06:57:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:57:00Z,3.400,0.000,100.0,24.00,0.204,4.885,56.335,0.000
2026-07-13T06:57:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:57:00Z,3.974,71.708,100.0,24.00,0.204,4.885,56.335,0.000
2026-07-13T06:58:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:58:00Z,3.400,0.000,100.0,24.00,0.204,4.889,56.416,0.000
2026-07-13T06:58:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:58:00Z,3.974,71.698,100.0,24.00,0.204,4.889,56.416,0.000
2026-07-13T06:59:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T06:59:00Z,3.400,0.000,100.0,24.00,0.204,4.892,56.498,0.000
2026-07-13T06:59:00Z,managed,bfs_sim,esp32/telemetry/battery,2026-07-13T06:59:00Z,3.974,71.688,100.0,24.00,0.204,4.892,56.498,0.000
2026-07-13T07:00:00Z,unmanaged,bfs_sim,esp32/telemetry/battery,2026-07-13T07:00:00Z,3.400,0.000,100.0,24.00,0.204,4.896,56.579,0.000
